IDLink,SentimentTitle,SentimentHeadline
iOIBTXDl49,0.019428895715318088,-0.1658648847891951
58uFr1QXHU,-0.0494245496420411,-0.12293016961252669
PZ4tg4Y1y5,0.02974577258395756,-0.0476304784213165
0BN38Xs5Yp,0.014931399066510333,-0.14406980142643055
z3KZXeDgWI,-0.023651351713948127,-0.10412041237534922
ncxzxKlXLb,0.033125961791656715,0.021017894422684813
qaIis3hW8o,-0.05391586896852447,-0.025002856503168816
7MGbvHkcS5,0.1290975209241748,-0.03580035690278519
ehpaTiq5HN,0.04792014682582464,-0.021643729054747072
qEkSFDP51o,0.013819904182905938,-0.04995638399043311
rY9ntXqNf7,0.024381980244580645,-0.07674189040064486
aFkMaoXfNn,-0.012442185366380237,-0.03442919133888525
nZg2DExSLF,0.024267768970829353,-0.0793734895157681
JnzKOGYIub,0.0701269437693957,-0.048503709259464726
sMhUqDx3zw,-0.03474778147333059,-0.03061524246359533
4UCG7GdfJu,0.009921138167921539,-0.05823772274481906
qNrRONXz72,-0.03171858246167451,-0.059825346854130504
X0jy0h4fyI,-0.004574931124964586,-0.05213364991819849
7q2RLEYFSX,-0.024301964930512083,-0.09958970478328225
TuSWjOhI0h,-0.043167194267235726,-0.03504255561357287
4fquvPwzRk,0.010778359611123894,-0.0026786481541082293
LBXOgwfbOf,-0.011648850612565076,-0.12053416216621203
RrCkc6EmVb,-0.0013496374549315548,-0.02037862084746172
cjfBP2NUQP,-0.023457337283696856,0.03701700373371907
KiFtB26FPZ,-0.0058572858518346396,0.00140983111828862
w92s2Khw6z,0.0019751023982353872,-0.0454248254024912
4aulOxTuWS,0.04499030595598427,0.03837851747334206
cAfxw4kXMP,0.04304216502370912,0.03209981354943378
FnX9NrTyf5,-0.034208154472927875,-0.049787303312066745
9sUcW1ZbSI,-0.0075448389226344375,-0.061656984158227277
B8zq5aJgpR,-0.013034484547512841,-0.053353458680475495
EC2T3tzDjE,0.024796552025904816,-0.017042256582424913
ZJqeHBMEBk,0.0024550902745426274,0.021194853438483048
4yWXmP8Smc,0.08269991707920792,0.011122669213443096
RXpt6jvohQ,0.016481910966239285,-0.056291176135647894
N9ACj1ivC6,0.012014433688020241,0.016556797337306813
nTbM4u4qRU,-0.02376988377866051,-0.039527475511625894
bftOgkQkQd,-0.058093358564946754,-0.031106957739585474
IU7IIZgFaL,-0.04164614987774415,-0.03754367710555659
R7nNp5Q6b9,-0.049367620136526354,-0.014691352040220977
vlD96m8XKp,-0.026512683748809017,-0.11400866134118805
lVBeGBe4jg,-0.01517586420874452,-0.02285113291099188
KgplXHGUMS,0.0121672737622474,-0.05675270648698662
upuA9GaXCr,0.30024167026268944,0.08261071695747513
ImvJ8FbyBO,-0.04687425117376456,-0.01576382306879008
MCsogXPvqU,0.036305259944005026,0.027314918334391067
WDI69QDFze,0.06131719563708164,-0.08756348633097137
vv3UiWI1ty,0.12238439557098497,0.03539840128045219
vO6Go0wO0B,-0.02310081521096853,-0.04404600021686443
vF8Vl2uqX4,0.03818625318049623,0.032648528324975334
AtNFs14Ysa,-0.010599361151894901,-0.053310054287095565
ZhEBfNYqUK,-0.01218953851398163,-0.02636541130529482
jqAtFSHbby,0.015929847338906285,-0.024846529355595413
CwavnZLDyF,-0.028152284321255563,0.00381304450247828
3XgZ1tBEx7,-0.0262949027012867,-0.03166236660983079
oDKEHKAWsj,0.016541708026462414,0.006864486653750618
Vyn0hERtMP,0.003044462683408444,0.01903005177786444
ckqZAQH4I8,0.003044422416063293,0.019029095133084026
gbqqfjwGDg,0.032573405741486754,-0.05972472642218142
AiNZJs2cYh,-0.029136402907981702,0.041712331916434656
413mGZ7jBR,0.035318482558718625,-0.005845596299941431
mip4BQpTZS,-0.0606591271355655,-0.07605009085215646
nmMPD0h78y,0.03625410712932188,-0.005559528037389929
8wyu2uW2Pu,0.07041698075516431,0.030836859487008005
hML86WMY3t,-0.061432992806564966,-0.06039741685039318
9LFBgm3zyS,0.03392981183533881,-0.021170228681523025
5gHLZf1uyg,0.029033744690786487,-0.01522319967109833
xVQ0JzeLNJ,0.033953242720467965,-0.021153372967584856
AuI4ecOu1Q,0.004145166369399017,-0.033547571410396826
dZBSZuD798,0.03304121802678838,-0.059581692290905666
Ki7SYu9Ym8,-0.003787012739175085,-0.019218666152453153
F8P1HlpuJd,0.02628650704564527,0.009210907626870421
431Pu6Uqox,0.026323063986925677,0.008069631715352247
i5O437Y5m9,0.016381418877034898,0.016997382714300492
A6CMjelP5p,-0.0006425580000207485,-0.02513635184459087
1LdnQ69LzC,-0.009058341423302859,-0.03373970177439219
NsrbeTDlsh,0.008933367972971692,-0.0316843187173562
ETcRkVyWRY,0.08262500058331278,-0.032059642527346985
meu58LQNMq,0.011503281451284163,0.013608997952418891
XiMFWtVwPf,-0.006495810733527347,0.0013091867231961162
7vrd5MLxp5,0.013693037847830132,-0.034935187585535994
4grY952Gpb,0.0003438963871170333,-0.036834492839694886
D0IyVRiaTf,0.004074290588160644,-0.03964922326382802
0iG919kVFw,0.032886855920437205,-0.07400293157526265
JrNOwsnoXC,0.012967325753893089,0.03471487013958455
BoPnjB4acI,-0.01873115686183834,-0.08679997161448781
RYDrG9DEs0,-0.018731197129183492,-0.08680092825926823
oZSd2IftIA,0.012253523333389124,-0.020282210832181832
Isz7CnPFvp,0.00624576727363597,-0.12541911304381026
LQGdp8tp4N,0.17762696338160203,0.00023349590478636845
AakuTXHIIp,0.04627335539338766,-0.019271528419850872
W4dIuijRBC,-0.01694977399402992,-0.13632091083451475
BVVVTxWV3z,-0.24196257236735388,-0.05142455115953489
mjC68O6lsk,-0.0015413995797950335,-0.09410796773777418
t2KrMfUzC6,-0.014834228823129644,-0.051774673777649834
vyUKA4uy1x,-0.20455981575697751,-0.04537471969024435
HSKALbp3m8,0.04188491689519599,0.01401126069998553
PZCzMBA3vn,-0.004619059711901331,0.011847567060070077
1pjsczqoN5,0.0007168977665306952,0.04292161734483885
pdyRHJTkyv,0.12442395291877185,0.08840679319319793
2bwKMLKuBb,-0.08826295584295171,-0.151233387442595
O7xtMUsfom,-0.009076600166947592,-0.022459402911762315
CgEMbw55S3,0.020264628846923392,0.010878726175360062
GrbllBn00t,0.033345622515111764,0.05436706756028183
yAg25dfcZw,0.023030433560051,-0.06390490215338927
5bdGiaZmTZ,0.01564039482979963,0.003706675706705421
kf4XJ6omsu,0.039054122047541356,-0.022776124501133962
kEEX0uPN14,0.0413088699701505,-3.8162308645769104e-05
sIWynI4YtU,0.006317660634273683,0.09623030098788111
FNGxBbucTX,0.0035850227717046284,-0.06265785847457693
6akXSlNYgb,-0.006635990963257078,-0.05417175066722748
3uiovLDca4,-0.021207894593316533,-0.1569223059513632
qdr7LVxfUo,0.02447971606232793,0.003796195216154504
0w2bXi4I9e,-0.00603446560248157,-0.05471203563737244
fcZN6k0jVh,0.0062420805995277145,-0.09238802923095082
4I8PIJnU4O,0.03965075505442708,-0.056303730057331663
JcSl9JCOM5,0.0053613466713208595,-0.00565988684409667
WOkfIoCSEf,-0.030937451282129304,-0.0384591649315141
uoOmCrTndW,0.011841484143051442,0.05116059574083971
kIa8I3N2fD,0.03263255165635826,-0.04053070301412504
bzGXKnWsQ8,-0.08449703847182762,-0.03703219851867906
tGOthLXZiD,-0.04466690511809661,-0.08274671978000851
eQfhvEnNpE,0.013366519220969446,-0.007818160806477709
D7QqbFkxSp,-0.07289050398562717,-0.14029223334255453
JvbqojPHax,0.02377617997080067,-0.1267080385894075
JnUtcRIjx3,-0.06302898563723877,-0.1099658997787375
b8lhjFugVf,0.008174989748134734,-0.008309127059041028
pYsUMitzlJ,0.004688018798720645,0.004295478967841369
yIsJGxWe9I,0.004688059066065797,0.004296435612621782
wVQ9WjPXSk,0.0035224704508856923,-0.04000411438262172
DJM7p0TNkb,0.02725337876841161,-0.035938738774524207
p1FOjDBDjB,0.13666445874705255,0.006829481623313701
YKPccZk1tA,-0.033532926130453236,-0.11729593361018514
xj6sQQnoCS,-0.02503959772195604,-0.07145102148249677
bgwLKauWct,0.01932180709210052,-0.03293511015841688
6JoA9t9vJ6,-0.037338230166215236,-0.034267100747629474
vb9JiRSxNo,0.024124628570191275,-0.009588347185874268
kDHvmv9ysT,0.20338391475091658,-0.05053471257863668
zu1DPdgX6Y,-0.21900829321773393,-0.047111457648205915
RgIN2xxJqC,0.0218561002734438,-0.02085354931063173
w0E9Hi7V1V,-0.027792122344985442,-0.0576428982451341
3jfVN76CqT,-0.03294424839342206,-0.027256745957055142
vNhtevAz01,0.05312768801862801,-0.05526175033691727
GFaQXnoFlR,0.00578109175822988,-0.027567430584655363
0ZpZjHHmcP,0.016140529775739335,-0.0005027315163007792
vtbeoYWRaE,0.01614057004308448,-0.0005017748715203663
mrfhSsGkKR,-0.008683406838061602,-0.033175535425536105
fLjOIwQoOY,0.019567091538343965,-0.015743819849474684
8Bbj8Ni5AK,0.009261076933767291,-0.024086880468730722
CSie6O48Pd,-0.10773399948203699,-0.08883949771796015
MkpiJgzFtq,0.012140471134877533,-0.01014811773212567
Mm5zPflJGV,0.004205795922527373,-0.027492934990348675
7WcUGUYfxh,-0.0030691331079545003,-0.01621122942089992
yPDuDYTzGl,0.010625491063125013,-0.011208135639166658
mktTeyrneU,0.010650814129986566,-0.01063965170695926
x5cdJNV1t4,0.010674325549806019,-0.010620882703460267
kg5q6H4JCj,-0.05535851464505921,-0.09142324103234258
xsZGe91ntz,-0.011969607325715554,-0.05376338389698423
xeg7lR6fu9,0.20033485298873785,0.06757741732983538
YJVPZApVWm,0.009972864427370725,-0.13972333008351706
6Zer1fdDBJ,-0.06862229490408461,-0.10559986069135208
aGQnrfVk04,-0.06863667241739284,-0.10591353754554435
YgrfDxZuod,-0.032484745131680086,-0.018482606643661772
iuZVMs76VX,-0.006424245593202434,0.003890590584710646
cdrlqSlN1M,8.488318489919796e-05,0.002160400641155654
Jog1sdqwLX,0.007332238784171569,-0.007536129726116865
OEwny9rfDi,-0.024719637813193425,-0.04704834164739929
z9C8eL2hua,-0.06812613554816731,-0.06000837185248736
ru2vEwqPsp,0.025543744755574235,-0.005713782835355187
YuK5jEoeyG,-0.025904354292339046,-0.021410210578883763
LDhBu0nCEG,0.014167545085499535,-0.013215154763706192
39OwfW42nI,-0.015509655567354794,-0.012839154575209632
N4OaT5VNeZ,0.005900465618393538,-0.01000749748758573
f7eV5JXD3u,-0.005316308486882448,-0.015192103557717156
spi929sFvJ,0.005436342168358378,-0.025637516406563227
C46bpH8h18,-0.013021770481729759,-0.02357172843967595
qKR77leUgm,0.022480702018219466,0.007046303498799568
8ddCEigHGT,0.024829326367021957,0.008261781699469346
fvMTBXjvgv,-0.0020264723270487055,-0.019239162804002858
Xsl5WdmIei,0.012471502904909637,-0.04552198552409385
VbMGUnp1cG,-0.028530733565963286,0.03959934770390124
QqmO7vPyQY,-0.0241380011764057,-0.11646001797262263
7ry9LIFpFT,-0.0020590576881103547,-0.019503692829045103
KYmTVPV3uD,-0.03775982158969103,-0.04391866260315485
LmfL4E5UD7,-0.003480216282682972,-0.05152088240183981
TbKadKZxuq,-0.017342423609444102,-0.06057451881959321
q7hxf7Y7U6,-0.0055409485936204,-0.040024540331445625
PLG187GDRs,0.008331636098404475,-0.12297802047040406
VnmgsJHieo,0.01004555247869029,-0.013300784376864157
aiqDU8RLwM,-0.006146811588434025,-0.001217037776746162
cOXxurknKK,-0.0046579793544484745,-0.03916889172081559
wN7QRkIdu7,0.03456938789973377,-0.02450059247397426
KO6jFzgBu2,0.026058525336467797,-0.04730415506972656
BeAJRWrfoP,-0.008767794525464744,0.053776422447342376
1JSVujmz18,0.02512920619431289,-0.010509294788037894
piJIgKylsP,0.01021306029210594,-0.026016841898162977
OkPRWoeAxa,0.018253567186209855,0.0157453113135117
1sM3xx4n3P,-0.00179117931724705,-0.02767790061469727
Oci9ve1FuP,0.0006744454392182191,-0.055363301461850714
FB6ZKdD72l,-0.040393097048399135,-0.11813497368058133
RA81IVUzly,-0.025576907034353787,-0.09489113970195036
4VRPFCkmEe,-0.02557714863842469,-0.09489687957063284
aON3HeWtV7,-0.025553758020640686,-0.09488098050147509
piIBbGaqU3,0.038540457703506906,-0.030441938759886558
qf4gMkFb2u,0.038563852668963526,-0.030427404535089547
3vxFwKdODw,0.014254793669692588,0.004974966057458734
fX7NnP6YCF,0.22854004399746022,0.03618128194095632
y0vaGfJMzT,-0.03727664670627619,-0.056669519590174196
NLvJyNMaIz,-0.0023704813852301852,0.014913310572563851
zL2Rx2GEaw,-0.004128588058303,-0.07290775441910284
R1WyF0JFHT,0.026477263925543584,0.02828935198741051
Pu9AwPfORj,0.024423316264892234,0.07917957570063552
Or207FGxHG,0.02408661836568226,-0.08617328039857591
dhlhBGP43P,-0.02051214481047931,0.027875398023452534
pBq84TJhR6,0.009243642435891207,0.00030379505663679154
YQk6R6wPgc,0.014240740366235072,0.004641097029094828
r3e0Rbuxkp,0.02129374633818536,-0.04371600231738005
2gV5oJa0IZ,-0.012171578706136983,-0.040607836622251654
6VE6k9vdIG,0.005346625836463171,-0.015759306486607418
VyhEuW2l3d,-0.06724230495681169,-0.04087050362587269
GVl9tnwP1W,0.06967527695724525,0.054046400596153094
4eYvYMcLt9,-0.0398703795711331,-0.021366320392010828
RHxjUhE2Sz,-0.010658592421116973,-0.03347970130126063
aguYYOm2kD,0.04297751997133598,-0.023800711755907988
9dmVhzVeQ8,0.024809777504181247,-0.015312943914712752
t0nCxnZnBN,0.015698367305581187,-0.020564244296852094
Gp9XZpEVGc,-0.045501143148492906,-0.049088722104700715
8Uhlggr7Ef,-0.01221984995192406,-0.028181080029891607
aodiIkO7Ku,0.03588377880424148,-0.04344972130676668
pY6RA6DXwa,0.008660651130051182,-0.12458397608250608
603tKkbux5,0.025266769702994508,-0.027739548031068414
y5qxOaYBVC,0.019878308146206426,-0.00792221882357703
NKDZcX39rZ,-0.06738106955497923,-0.1613462022248
AH9VDOgJB2,0.06947197754777691,0.09625527633771402
jKYvcCWEYN,-0.008855169534059753,0.020528088419053993
YyCKlG4Ogh,0.010112373495294579,-0.05193683761702759
k35RJ0AJMA,0.0023130703006234246,-0.05631100255912605
BJt9iQ4l5L,0.021756966562053545,-0.0020457121369151683
Sxx1uhI88r,-0.001679999655189149,-0.03463170824987466
ParImXGa4y,0.013312845442873405,0.04802320419274471
qyxzR40nFU,-0.0035471861896920033,-0.008111747728153831
tTWa4wOJh8,0.009972985229406177,-0.13972046014917583
t4f3Knwjry,0.023049573466054914,0.033983381821333855
0LU98hEL4w,0.050994653213691135,0.023217316727499996
zZE0u1pPjy,0.012400667052634916,-0.1276172912987324
hcIV3aEmQx,0.027366347273896127,0.006750487001614524
6DOLQ73X5F,0.06963613532845367,0.09595628842376465
Tq0ducHFml,-0.024085073715067525,0.0020014768199373544
Rh5XftspGh,-0.00018568104144881903,-0.06386296020906937
29oDZ4VyyP,0.015716635279424913,0.049692961329669355
iVDtyA4far,-0.0021105535573677408,-0.008765979131826867
9MASAUaQBM,0.011417065181534115,-0.0037972247127863318
W4klAHWnu2,0.02347488292089383,-0.07014669074887367
xetdX85aOV,-0.038435961959629186,-0.09982321411903783
MXSFuBeA5R,-0.003759166513578053,-0.06784349855575178
LzXDmFqDPo,0.03881499635537093,-0.02826116432317502
iuNST58QXQ,-0.04351134914686087,-0.011555600937570795
UNRK4z4Ltv,0.02285315000638741,0.011249678910900177
p9Qhejl9lr,0.05027627160022257,-0.010696336504713902
TQvLHX3WNU,0.02859391954699504,-0.039683470283271294
QRNsOeb7U2,-0.046002607321241284,-0.019382906645198397
Y49W1zqBYS,0.02505914732816627,-0.010726102553165133
Zi3GHecIu1,0.03910951211441231,-0.07975408000406332
KHQ15y5DBa,0.02883082829576606,-0.05594572808557127
RapCXuvCiV,0.008297093068106932,-0.041462352175147876
M9I4abAouo,0.07114282023017887,0.024374966951169603
Tkv1f3qT74,0.17900317360145532,0.033285005062663395
tFg7r3HaTa,-0.0041722731441435545,-0.047014457097517975
efr1qQDqEd,0.0008790969266881956,-0.015283480728687134
hutJI0k34A,-0.002235372134923877,-0.08191309001223318
yqo8VHOaNb,0.04307850717468491,-0.010239669516140587
ijN59t7A5Z,0.005366026379614621,-0.026173360894066845
Ql1k8gmyuQ,0.004582888039823595,-0.06688453860017689
mvn2mlmwY2,0.009324996831118993,-0.024962838084287897
vZOupTe4gT,0.020281617048895983,0.07659752270682436
P20LSXp1j1,-0.006707696231318407,-0.0163923336837861
i8vd75bXmL,0.014248829392861893,0.004293471081695895
8N04d87SIk,-0.03367376998094587,-0.06794341714224893
HL3a1yej2j,-0.08646979215237456,-0.0017792069814997436
DOo4yQ7DlF,-0.005264526247090906,-0.027139153429582702
8vyd1a1Joo,0.0251464116023201,0.06652406893499169
YhpxYCyzgL,-0.049257944216158346,-0.04038171674304528
CLUPlyrVjN,0.0010206550259193108,-0.06580989985678712
QF6LprIY2z,0.14207798126379503,-0.0059767977421977
LqiEbxenPA,0.0008790076966526527,-0.015282664329526473
2sjaxf0xUD,0.013457459140194103,0.03182188655418144
2yyC6zbxUx,-0.03869153308151477,-0.006695665377706019
KlQL3CAldc,-0.029837230238623724,-0.038217800181303704
j18aBNBlZi,-0.04477580954268346,-0.0919056653467145
w54eLn9FH2,-0.022521098611146866,-0.05820548405116238
qwXkQFCBvP,-0.02181242307779781,-0.059315717774954646
JNSPTs5eLM,0.0021171143489837414,-0.006788914076586572
CfnVem57uL,0.019960944346576272,-0.013398402219607246
Mf3R2caPyE,0.047897349655658686,0.007038121357383453
LO3g4xxXt6,0.0035012851829813183,-0.12465671444504932
AuYDp9av6M,0.016274299286092524,-0.009671288646349788
kmaTVG653V,-0.20220258385739914,-0.03514943803664337
ln62x0y5HX,0.028548636964586014,-0.04816461012105046
ulNGUXKaem,0.013319788574690352,-0.02111869441354753
sl9crvJMxY,0.010688367032574472,-0.017457351062345968
gFBPPhi32Y,0.30015996949512935,0.08260154617197242
pgUqUjHmku,0.009261076933767291,-0.024086880468730722
RraMFp1V9H,0.1877141426326083,0.020662031562981253
bndJT2Y4Tn,0.1840514065242474,-0.014243582225314178
oxFbqc5SKG,0.012038297285698605,-0.04955128542044626
85OoVqA95L,-0.09450875813577489,-0.029793308438427
xWewMGOdPW,0.00433140307920771,-0.02274924851313403
w5xNAzmolZ,0.028268081304665772,0.041428311354808706
UNW7bltEYg,0.001231475247713571,-0.01914078357153646
1snj4cQCOO,0.008924452006748355,-0.0495975009811656
JPWb3ozOVG,0.011102245441514749,-0.005434123759525048
elyoV3lJH7,-0.027835659037566938,-0.02170564238494898
VopZNvp9ED,-0.015793972907287776,-0.03671935802987677
8LOJmoa4MW,0.025749223814106763,-0.09345082136443171
NHrqYfIEBo,0.1839120897366089,0.0788291663100322
3y1llVi9vN,0.0023234306602308253,-0.005566736263096263
dEp1baIIMU,0.008282202227686707,0.015874713672382232
857NQg8IFG,-0.02796488810001611,-0.008827249009159484
ZSTIDAu6d8,-0.06075211164039704,0.0023716197230430084
KrOSRYOXrF,0.0005803281508156787,-0.0004610157944524634
AkA9Mqw3Pj,0.06214280605820632,-0.06166518206663765
FSwBjtIwsA,0.058416969020745495,0.0632709684014747
JZUAroVLxe,0.02523469026787975,-0.08238244450972533
5XM8o2FkaW,0.07896370368788508,-0.026750643128416414
yxUGeUCg16,-0.0011356993472903339,0.007913066145384147
IaFHJI59Z9,0.004430088252264152,-0.05192291021281609
5SywAjrkhb,0.0002898608189658002,-0.03240431705711434
9sN1Ud065C,0.009476969743523562,-0.0545878947618209
T5Z7FsWDen,0.029065332921638373,0.0019071212389659858
jVJOdFFdiP,0.03986574399437238,-0.021012303260074437
svD79ti0H9,0.028086238627363886,-0.04013946681387683
jveezrtVry,0.015340881609433492,0.0027356570076598648
o64rf67IzM,0.023347018265089982,-0.03182830870878118
tm8GH5tkBX,0.08679630121436052,0.01878033942000958
pWhSbbeWDk,-0.0112234841744089,-0.0612479112086767
29bKZddx0D,0.0426167514816795,-0.01076263932629632
MQFhbxPK1H,-0.027618299715930616,-0.05719384309356373
XjpIi9ED5O,0.04792062381907986,0.00704978564783923
u2mhtUOOz1,0.04792050301704441,0.0070469157134979915
x0hbmKnG5L,0.04792054328438956,0.0070478723582784045
lQ37wmMOJs,0.010212462353226948,-0.044187410987871344
6e7BJzlkg4,-0.013273213154412105,-0.001439586470173367
N2Mbysk7jB,0.015697675323028522,-0.007336253169033547
drR7ch1AnZ,0.04708600720599241,-0.029955528984000453
wCS7MJVsim,0.06339791837940252,-0.03567052382451159
7b1k9TMbfr,0.016421509764279533,0.01394023454053783
2mk7OFHOEp,0.021746393035485898,-0.024902080725358315
DFdxxF7o0K,0.004321934835634667,-0.04132675204798584
RfgxmrxbUK,0.028437745862792824,-0.050210226265028336
D7ZfNancCw,0.02305107712374171,0.027911181128045245
icw4ABODNI,0.012540855362945866,-0.011809544099798716
prnkR60h6k,0.02300922649489209,0.027607397587294222
lIeSPx1aJr,0.04788768585903843,-0.05645794744508423
zBqtWPZwwr,-0.009595356029601966,0.02665811939342821
SCkedXayea,-0.12062463411080497,-0.09007142553466996
9546XLsdbu,0.061524426659270805,-0.011714092286473164
5ggNwvQWIy,-0.008221212099610542,0.011050228937155277
tU8gH5uwoM,0.026634370579965958,0.04099266704885776
SJslMHy3iR,0.021658653600742588,-0.0605075800659393
1dcC5yUZXG,0.02168196368383629,-0.060493594286342364
JyhNx3ETSO,-0.005377704199380987,0.03643695874092684
5poKVsmfn5,-0.036330268478203136,-0.1288675543469892
L8GF3g0Uco,-0.014474049414437425,-0.1014597867817989
TyDGO8mc6s,0.021479617318795507,-0.011538209299065356
2sraWWdArL,0.0030187385840563584,-0.06662754792260871
k05LiWfBSN,0.2304984068820141,0.049690788278518735
X2DpDMzkqb,-0.00439536970403685,-0.007639255444983364
0HianK4mst,0.006550128467079653,-0.15175982971601637
DQkvNzmgda,0.021659455051948166,-0.060515837422470534
0J3XwF5Ffo,0.015488991881225163,0.020762261834427455
gFaZoQwO3Y,-0.0638688650991449,-0.03716491593918313
lniaRE52yl,0.03423993795612238,-0.03689522144775485
RNcOuf5GK9,0.013151675950394015,-0.00518227092987977
GqhE4tD0aL,0.011848115094102444,0.005220080890479864
rqWbUXdyyV,0.012266150979392772,-0.04829606646679973
jr4G0MwcCw,-0.058704738175613884,-0.08258659552871224
BRGNS5AjC4,0.007715079325026469,-0.015929669343010586
GbxwSxtUx3,-0.031060655628022918,-0.115653006420846
wwbQRQvXED,-0.011637247846690018,-0.08512850003076858
